SEGID,AADT2019,ATYPE,FTGROUP,FACGEO,STATIONGROUP
2040_001.4,7785.0,2,Arterial,Statewide,COS
2040_001.9,7785.0,2,Arterial,Statewide,COS
2040_002.1,5942.0,3,Arterial,Statewide,COT
2040_002.7,5942.0,3,Arterial,Statewide,COT
2040_003.7,9108.0,3,Arterial,Statewide,COT
2040_004.7,9108.0,3,Arterial,Statewide,COT
2040_005.2,8132.0,3,Arterial,Statewide,COT
2040_006.4,7787.0,3,Arterial,Statewide,COT
2040_007.2,7787.0,3,Arterial,Statewide,COT
2040_007.6,7787.0,3,Arterial,Statewide,COT
2040_008.2,10338.0,3,Arterial,Statewide,COT
2040_008.7,10338.0,3,Arterial,Statewide,COT
2040_008.9,10338.0,3,Arterial,Statewide,COT
2040_009.6,7654.0,3,Arterial,Statewide,COT
2040_010.6,11059.0,3,Arterial,Statewide,COT
2040_011.6,13595.0,3,Arterial,Statewide,COT
2040_012.6,17480.0,3,Arterial,Statewide,COT
2040_013.6,18534.0,4,Arterial,Statewide,COU
2040_014.6,18139.0,4,Arterial,Statewide,COU
2040_015.1,15930.0,4,Arterial,Statewide,COU
2040_015.6,16252.0,4,Arterial,Statewide,COU
2040_016.1,10632.0,4,Arterial,Statewide,COU
2040_016.7,7665.0,4,Arterial,Statewide,COU
2040_017.2,7665.0,4,Arterial,Statewide,COU
2041_000.0,6172.0,3,Arterial,Statewide,COT
2041_001.2,6172.0,3,Arterial,Statewide,COT
2041_001.6,3500.0,3,Arterial,Statewide,COT
2042_000.0,509.0,4,Arterial,Statewide,COU
2043_000.0,509.0,3,Arterial,Statewide,COT
2044_000.1,0.0,4,Arterial,Statewide,COU
2044_000.2,7522.0,4,Arterial,Statewide,COU
2044_000.4,7139.0,4,Arterial,Statewide,COU
2044_000.6,12916.0,3,Arterial,Statewide,COT
2044_001.1,5492.0,3,Arterial,Statewide,COT
2045_000.0,509.0,3,Arterial,Statewide,COT
2045_000.5,509.0,3,Arterial,Statewide,COT
2046_000.0,1018.0,4,Arterial,Statewide,COU
2046_001.4,1018.0,3,Arterial,Statewide,COT
2046_002.0,1018.0,2,Arterial,Statewide,COS
2046_002.3,1018.0,3,Arterial,Statewide,COT
2046_004.7,1018.0,4,Arterial,Statewide,COU
2047_000.0,500.0,4,Arterial,Statewide,COU
2047_000.7,500.0,4,Arterial,Statewide,COU
2048_000.0,3485.0,3,Arterial,Statewide,COT
2048_000.8,3485.0,3,Arterial,Statewide,COT
2049_000.0,30630.0,4,Arterial,Statewide,COU
2049_001.0,19423.0,3,Arterial,Statewide,COT
2049_001.5,14027.0,3,Arterial,Statewide,COT
2049_002.0,8468.0,3,Arterial,Statewide,COT
2049_002.5,1112.0,3,Arterial,Statewide,COT
2049_003.2,1112.0,2,Arterial,Statewide,COS
2050_000.9,1018.0,4,Arterial,Statewide,COU
2050_001.1,0.0,3,Arterial,Statewide,COT
2050_001.4,0.0,3,Arterial,Statewide,COT
2050_002.0,0.0,4,Arterial,Statewide,COU
2050_002.3,1018.0,4,Arterial,Statewide,COU
2051_000.0,500.0,4,Arterial,Statewide,COU
2051_001.0,500.0,4,Arterial,Statewide,COU
2052_000.0,2233.0,3,Arterial,Statewide,COT
2052_000.9,2233.0,4,Arterial,Statewide,COU
2053_000.0,500.0,4,Arterial,Statewide,COU
2054_000.8,500.0,2,Arterial,Statewide,COS
2055_000.0,500.0,4,Arterial,Statewide,COU
2057_000.0,1000.0,4,Arterial,Statewide,COU
2057_000.3,1000.0,4,Arterial,Statewide,COU
2057_001.1,1000.0,3,Arterial,Statewide,COT
2057_001.9,1000.0,2,Arterial,Statewide,COS
2057_003.2,1000.0,3,Arterial,Statewide,COT
2058_000.0,0.0,3,Arterial,Statewide,COT
2059_000.0,500.0,3,Arterial,Statewide,COT
2059_000.9,500.0,3,Arterial,Statewide,COT
2059_001.5,500.0,3,Arterial,Statewide,COT
2060_000.0,2797.0,1,Arterial,Statewide,COQ
2060_000.4,2797.0,1,Arterial,Statewide,COQ
2060_000.9,2797.0,2,Arterial,Statewide,COS
2060_001.4,2797.0,3,Arterial,Statewide,COT
2060_001.9,14300.0,3,Arterial,Statewide,COT
2060_002.5,14300.0,3,Arterial,Statewide,COT
2060_002.8,18835.0,4,Arterial,Statewide,COU
2060_003.1,18835.0,4,Arterial,Statewide,COU
2060_003.3,18835.0,4,Arterial,Statewide,COU
2060_003.8,18835.0,4,Arterial,Statewide,COU
2060_004.0,23781.0,4,Arterial,Statewide,COU
2060_004.6,23781.0,4,Arterial,Statewide,COU
2061_000.0,556.0,4,Arterial,Statewide,COU
2061_000.2,10360.0,4,Arterial,Statewide,COU
2061_001.1,8112.0,3,Arterial,Statewide,COT
2061_001.6,5103.0,3,Arterial,Statewide,COT
2062_000.0,28663.0,3,Arterial,Statewide,COT
2062_000.5,25380.0,3,Arterial,Statewide,COT
2062_000.9,10051.0,3,Arterial,Statewide,COT
2062_002.1,6519.0,3,Arterial,Statewide,COT
2062_002.4,6519.0,3,Arterial,Statewide,COT
2063_000.0,1000.0,4,Arterial,Statewide,COU
2065_000.0,1000.0,3,Arterial,Statewide,COT
2065_000.3,1000.0,3,Arterial,Statewide,COT
2066_000.0,10248.0,2,Arterial,Statewide,COS
2066_002.7,14061.0,3,Arterial,Statewide,COT
2066_004.2,14061.0,4,Arterial,Statewide,COU
2066_005.4,16440.0,3,Arterial,Statewide,COT
2066_006.1,16440.0,4,Arterial,Statewide,COU
2066_007.1,13247.0,3,Arterial,Statewide,COT
2066_008.6,7000.0,4,Arterial,Statewide,COU
2066_009.6,12435.0,4,Arterial,Statewide,COU
2066_010.0,5328.0,3,Arterial,Statewide,COT
2066_010.6,5328.0,3,Arterial,Statewide,COT
2067_000.0,4158.0,3,Arterial,Statewide,COT
2067_000.2,4158.0,3,Arterial,Statewide,COT
2067_000.5,4158.0,3,Arterial,Statewide,COT
2067_000.7,4158.0,3,Arterial,Statewide,COT
2067_001.3,4158.0,3,Arterial,Statewide,COT
2067_001.9,4158.0,3,Arterial,Statewide,COT
2067_002.4,4158.0,3,Arterial,Statewide,COT
2067_002.9,4158.0,3,Arterial,Statewide,COT
2067_003.4,4158.0,3,Arterial,Statewide,COT
2068_000.0,13154.0,3,Arterial,Statewide,COT
2068_000.6,13154.0,3,Arterial,Statewide,COT
2068_001.5,20641.0,3,Arterial,Statewide,COT
2068_001.8,13542.0,3,Arterial,Statewide,COT
2068_002.9,21515.0,3,Arterial,Statewide,COT
2068_003.4,26824.0,3,Arterial,Statewide,COT
2068_003.9,17512.0,3,Arterial,Statewide,COT
2068_004.4,15750.0,4,Arterial,Statewide,COU
2068_005.4,24543.0,4,Arterial,Statewide,COU
2068_006.4,39141.0,3,Arterial,Statewide,COT
2068_007.5,34411.0,4,Arterial,Statewide,COU
2068_008.1,44813.0,4,Arterial,Statewide,COU
2068_008.5,22555.0,4,Arterial,Statewide,COU
2068_008.8,19213.0,4,Arterial,Statewide,COU
2068_009.1,26043.0,4,Arterial,Statewide,COU
2068_009.3,19700.0,3,Arterial,Statewide,COT
2068_009.7,21039.0,3,Arterial,Statewide,COT
2068_010.4,23907.0,3,Arterial,Statewide,COT
2071_001.8,5090.0,3,Arterial,Statewide,COT
2071_002.1,5090.0,3,Arterial,Statewide,COT
2071_002.3,5090.0,3,Arterial,Statewide,COT
2071_002.8,5090.0,3,Arterial,Statewide,COT
2071_003.3,5090.0,3,Arterial,Statewide,COT
2071_003.6,5090.0,3,Arterial,Statewide,COT
2071_004.4,32111.0,4,Arterial,Statewide,COU
2072_000.0,5201.0,3,Arterial,Statewide,COT
2072_000.1,12147.0,3,Arterial,Statewide,COT
2072_000.4,12147.0,3,Arterial,Statewide,COT
2072_000.5,12147.0,3,Arterial,Statewide,COT
2072_001.1,8323.0,3,Arterial,Statewide,COT
2073_000.0,1000.0,4,Arterial,Statewide,COU
2073_000.4,1000.0,4,Arterial,Statewide,COU
2074_000.0,15454.0,3,Arterial,Statewide,COT
2074_000.6,11388.0,2,Arterial,Statewide,COS
2074_002.6,11388.0,2,Arterial,Statewide,COS
2074_004.4,12138.0,2,Arterial,Statewide,COS
2076_000.0,16698.0,4,Arterial,Statewide,COU
2076_000.4,13917.0,4,Arterial,Statewide,COU
2076_001.0,12463.0,4,Arterial,Statewide,COU
2076_001.9,21253.0,4,Arterial,Statewide,COU
2076_002.8,18876.0,4,Arterial,Statewide,COU
2076_003.0,20292.0,4,Arterial,Statewide,COU
2076_003.6,23231.0,4,Arterial,Statewide,COU
2076_003.7,31232.0,3,Arterial,Statewide,COT
2076_004.2,58767.0,4,Arterial,Statewide,COU
2076_004.6,31725.0,4,Arterial,Statewide,COU
2076_005.1,22817.0,4,Arterial,Statewide,COU
2076_005.7,23566.0,3,Arterial,Statewide,COT
2076_006.3,23566.0,3,Arterial,Statewide,COT
2076_006.4,22996.0,4,Arterial,Statewide,COU
2076_006.7,22996.0,4,Arterial,Statewide,COU
2076_006.9,18463.0,4,Arterial,Statewide,COU
2076_007.0,18463.0,4,Arterial,Statewide,COU
2076_007.2,18463.0,4,Arterial,Statewide,COU
2076_007.3,5869.0,4,Arterial,Statewide,COU
2076_007.5,5869.0,4,Arterial,Statewide,COU
2077_000.0,500.0,4,Arterial,Statewide,COU
2078_000.0,47698.0,4,Arterial,Statewide,COU
2078_000.1,47698.0,4,Arterial,Statewide,COU
2078_000.3,26514.0,4,Arterial,Statewide,COU
2078_001.3,25303.0,3,Arterial,Statewide,COT
2078_001.8,20653.0,3,Arterial,Statewide,COT
2078_002.3,14273.0,3,Arterial,Statewide,COT
2078_002.8,6243.0,3,Arterial,Statewide,COT
2079_000.0,500.0,4,Arterial,Statewide,COU
2079_000.9,500.0,4,Arterial,Statewide,COU
2080_000.0,3309.0,3,Arterial,Statewide,COT
2080_000.5,3309.0,3,Arterial,Statewide,COT
2080_001.0,4871.0,3,Arterial,Statewide,COT
2080_001.5,4871.0,3,Arterial,Statewide,COT
2080_002.0,11202.0,3,Arterial,Statewide,COT
2080_002.5,10105.0,4,Arterial,Statewide,COU
2080_003.0,10105.0,4,Arterial,Statewide,COU
2080_003.9,15558.0,4,Arterial,Statewide,COU
2080_004.2,15558.0,4,Arterial,Statewide,COU
2080_004.6,10715.0,4,Arterial,Statewide,COU
2080_005.7,11219.0,4,Arterial,Statewide,COU
2080_006.9,14901.0,3,Arterial,Statewide,COT
2080_007.6,14901.0,3,Arterial,Statewide,COT
2080_008.6,1097.0,3,Arterial,Statewide,COT
2080_009.3,1097.0,3,Arterial,Statewide,COT
2081_000.0,500.0,3,Arterial,Statewide,COT
2082_000.0,3483.0,4,Arterial,Statewide,COU
2082_000.1,3483.0,3,Arterial,Statewide,COT
2082_000.8,5159.0,3,Arterial,Statewide,COT
2082_001.5,5159.0,3,Arterial,Statewide,COT
2082_002.7,5159.0,3,Arterial,Statewide,COT
2082_002.9,4944.0,3,Arterial,Statewide,COT
2082_005.0,9697.0,3,Arterial,Statewide,COT
2082_008.5,10165.0,3,Arterial,Statewide,COT
2082_009.0,24466.0,3,Arterial,Statewide,COT
2082_009.6,9929.0,3,Arterial,Statewide,COT
2082_010.6,34174.0,3,Arterial,Statewide,COT
2082_011.5,12210.0,3,Arterial,Statewide,COT
2082_012.1,60063.0,3,Arterial,Statewide,COT
2083_000.0,1000.0,3,Arterial,Statewide,COT
2083_000.4,1000.0,3,Arterial,Statewide,COT
2083_000.8,1000.0,3,Arterial,Statewide,COT
2083_001.2,1000.0,3,Arterial,Statewide,COT
2084_000.0,35152.0,4,Arterial,Statewide,COU
2084_000.3,23156.0,4,Arterial,Statewide,COU
2084_000.7,23156.0,4,Arterial,Statewide,COU
2085_000.0,1000.0,3,Arterial,Statewide,COT
2085_001.2,1000.0,3,Arterial,Statewide,COT
2085_002.0,1000.0,4,Arterial,Statewide,COU
2085_003.0,1000.0,4,Arterial,Statewide,COU
2085_003.4,1000.0,4,Arterial,Statewide,COU
2085_003.9,1000.0,3,Arterial,Statewide,COT
2085_004.5,1000.0,3,Arterial,Statewide,COT
2085_005.5,1000.0,3,Arterial,Statewide,COT
2086_000.0,1443.0,4,Arterial,Statewide,COU
2086_001.0,15132.0,4,Arterial,Statewide,COU
2086_001.5,15132.0,4,Arterial,Statewide,COU
2086_002.0,3028.0,3,Arterial,Statewide,COT
2087_000.0,5574.0,4,Arterial,Statewide,COU
2087_000.9,8472.0,4,Arterial,Statewide,COU
2087_001.7,8472.0,4,Arterial,Statewide,COU
2088_000.0,1670.0,4,Arterial,Statewide,COU
2088_000.5,1670.0,4,Arterial,Statewide,COU
2089_000.0,500.0,3,Arterial,Statewide,COT
2089_000.9,500.0,3,Arterial,Statewide,COT
2089_001.2,500.0,3,Arterial,Statewide,COT
2090_000.0,500.0,4,Arterial,Statewide,COU
2090_000.7,500.0,4,Arterial,Statewide,COU
2090_001.0,500.0,4,Arterial,Statewide,COU
2091_000.0,1000.0,4,Arterial,Statewide,COU
2091_000.4,1000.0,4,Arterial,Statewide,COU
2091_001.2,1000.0,4,Arterial,Statewide,COU
2092_000.0,13218.0,4,Arterial,Statewide,COU
2092_001.0,12862.0,4,Arterial,Statewide,COU
2092_001.5,12862.0,4,Arterial,Statewide,COU
2092_002.0,11406.0,3,Arterial,Statewide,COT
2093_000.0,14438.0,4,Arterial,Statewide,COU
2093_001.2,16236.0,4,Arterial,Statewide,COU
2093_002.4,17396.0,4,Arterial,Statewide,COU
2093_003.2,19046.0,4,Arterial,Statewide,COU
2093_004.5,6790.0,4,Arterial,Statewide,COU
2093_005.3,5000.0,3,Arterial,Statewide,COT
2093_006.3,10946.0,4,Arterial,Statewide,COU
2093_007.1,10946.0,4,Arterial,Statewide,COU
2094_000.0,2241.0,3,Arterial,Statewide,COT
2094_000.5,2241.0,3,Arterial,Statewide,COT
2094_001.8,12695.0,3,Arterial,Statewide,COT
2094_002.5,12695.0,3,Arterial,Statewide,COT
2094_003.0,12695.0,3,Arterial,Statewide,COT
2094_003.5,15589.0,3,Arterial,Statewide,COT
2094_004.0,15589.0,3,Arterial,Statewide,COT
2094_005.0,7578.0,4,Arterial,Statewide,COU
2094_006.0,9362.0,3,Arterial,Statewide,COT
2094_007.0,14705.0,3,Arterial,Statewide,COT
2094_008.0,9891.0,3,Arterial,Statewide,COT
2094_009.0,9408.0,4,Arterial,Statewide,COU
2094_010.0,12337.0,4,Arterial,Statewide,COU
2094_011.0,11260.0,4,Arterial,Statewide,COU
2094_011.5,13134.0,4,Arterial,Statewide,COU
2094_012.1,24771.0,4,Arterial,Statewide,COU
2094_012.6,24771.0,4,Arterial,Statewide,COU
2094_013.1,9379.0,4,Arterial,Statewide,COU
2095_000.0,500.0,4,Arterial,Statewide,COU
2095_001.1,500.0,4,Arterial,Statewide,COU
2097_000.0,1000.0,2,Arterial,Statewide,COS
2097_000.3,1000.0,2,Arterial,Statewide,COS
2097_000.7,1000.0,3,Arterial,Statewide,COT
2097_001.2,1000.0,3,Arterial,Statewide,COT
2098_000.0,2720.0,4,Arterial,Statewide,COU
2098_000.4,10242.0,4,Arterial,Statewide,COU
2098_001.4,20415.0,4,Arterial,Statewide,COU
2101_000.0,500.0,4,Arterial,Statewide,COU
2102_000.0,12412.0,3,Arterial,Statewide,COT
2102_000.4,12412.0,4,Arterial,Statewide,COU
2102_000.6,12412.0,4,Arterial,Statewide,COU
2102_001.1,12105.0,4,Arterial,Statewide,COU
2102_001.4,12105.0,4,Arterial,Statewide,COU
2102_002.0,12105.0,4,Arterial,Statewide,COU
2102_002.3,8664.0,4,Arterial,Statewide,COU
2102_003.0,5862.0,3,Arterial,Statewide,COT
2103_000.0,500.0,3,Arterial,Statewide,COT
2103_001.0,500.0,3,Arterial,Statewide,COT
2104_000.0,17274.0,3,Arterial,Statewide,COT
2104_000.8,17274.0,3,Arterial,Statewide,COT
2104_001.2,19705.0,4,Arterial,Statewide,COU
2104_001.7,24789.0,3,Arterial,Statewide,COT
2104_002.2,25773.0,3,Arterial,Statewide,COT
2104_002.7,25773.0,4,Arterial,Statewide,COU
2105_000.0,25944.0,3,Arterial,Statewide,COT
2105_000.5,25944.0,3,Arterial,Statewide,COT
2105_001.2,25944.0,3,Arterial,Statewide,COT
2105_001.4,26405.0,4,Arterial,Statewide,COU
2107_001.0,6672.0,4,Arterial,Statewide,COU
2107_001.5,6672.0,4,Arterial,Statewide,COU
2107_002.8,6672.0,3,Arterial,Statewide,COT
2107_003.0,6672.0,3,Arterial,Statewide,COT
2107_003.5,6672.0,3,Arterial,Statewide,COT
2107_004.0,6672.0,3,Arterial,Statewide,COT
2107_004.5,6672.0,3,Arterial,Statewide,COT
2107_004.7,6672.0,3,Arterial,Statewide,COT
2108_000.0,6830.0,4,Arterial,Statewide,COU
2108_000.7,6830.0,4,Arterial,Statewide,COU
2108_001.3,6830.0,3,Arterial,Statewide,COT
2111_000.0,500.0,4,Arterial,Statewide,COU
2113_000.0,2233.0,3,Arterial,Statewide,COT
2113_001.6,1000.0,4,Arterial,Statewide,COU
2114_000.0,9281.0,3,Arterial,Statewide,COT
2114_000.1,20400.0,4,Arterial,Statewide,COU
2114_000.7,20400.0,4,Arterial,Statewide,COU
2115_000.0,500.0,3,Arterial,Statewide,COT
2115_000.4,500.0,3,Arterial,Statewide,COT
2116_000.0,23525.0,4,Arterial,Statewide,COU
2116_001.0,23525.0,4,Arterial,Statewide,COU
2116_001.3,39135.0,4,Arterial,Statewide,COU
2116_001.7,31767.0,4,Arterial,Statewide,COU
2116_002.0,21998.0,4,Arterial,Statewide,COU
2116_003.1,32002.0,3,Arterial,Statewide,COT
2116_003.6,18165.0,3,Arterial,Statewide,COT
2116_004.5,10493.0,4,Arterial,Statewide,COU
2117_000.0,1000.0,3,Arterial,Statewide,COT
2117_001.1,1000.0,3,Arterial,Statewide,COT
2118_000.0,14570.0,4,Arterial,Statewide,COU
2118_000.3,9720.0,3,Arterial,Statewide,COT
2118_000.7,11463.0,3,Arterial,Statewide,COT
2118_001.5,13245.0,4,Arterial,Statewide,COU
2118_002.3,8659.0,4,Arterial,Statewide,COU
2118_003.0,9721.0,4,Arterial,Statewide,COU
2118_003.4,12749.0,4,Arterial,Statewide,COU
2118_003.9,13147.0,4,Arterial,Statewide,COU
2118_004.8,15089.0,4,Arterial,Statewide,COU
2119_000.0,500.0,4,Arterial,Statewide,COU
2120_000.0,20189.0,4,Arterial,Statewide,COU
2120_001.0,39797.0,3,Arterial,Statewide,COT
2120_001.2,39797.0,3,Arterial,Statewide,COT
2120_001.7,39797.0,3,Arterial,Statewide,COT
2120_002.0,33686.0,4,Arterial,Statewide,COU
2120_002.5,26673.0,3,Arterial,Statewide,COT
2120_003.0,26176.0,3,Arterial,Statewide,COT
2120_003.5,24805.0,3,Arterial,Statewide,COT
2120_004.0,24805.0,3,Arterial,Statewide,COT
2121_000.0,500.0,3,Arterial,Statewide,COT
2122_000.0,6884.0,4,Arterial,Statewide,COU
2122_000.5,6884.0,4,Arterial,Statewide,COU
2122_000.9,14739.0,4,Arterial,Statewide,COU
2122_001.2,13574.0,4,Arterial,Statewide,COU
2122_001.8,9003.0,3,Arterial,Statewide,COT
2122_002.1,7305.0,3,Arterial,Statewide,COT
2123_000.0,2241.0,3,Arterial,Statewide,COT
2123_000.5,2241.0,3,Arterial,Statewide,COT
2123_001.0,10282.0,3,Arterial,Statewide,COT
2123_001.4,10282.0,3,Arterial,Statewide,COT
2123_002.0,16076.0,3,Arterial,Statewide,COT
2123_002.5,16076.0,4,Arterial,Statewide,COU
2124_000.0,11999.0,4,Arterial,Statewide,COU
2124_001.0,11549.0,3,Arterial,Statewide,COT
2124_001.6,11549.0,4,Arterial,Statewide,COU
2124_002.1,26694.0,4,Arterial,Statewide,COU
2124_002.4,22114.0,4,Arterial,Statewide,COU
2124_003.0,17220.0,4,Arterial,Statewide,COU
2124_003.3,19751.0,4,Arterial,Statewide,COU
2124_003.5,12604.0,4,Arterial,Statewide,COU
2125_000.0,500.0,3,Arterial,Statewide,COT
2126_000.0,12268.0,4,Arterial,Statewide,COU
2126_000.7,12268.0,4,Arterial,Statewide,COU
2128_000.0,5134.0,4,Arterial,Statewide,COU
2128_000.8,4234.0,4,Arterial,Statewide,COU
2128_001.7,4710.0,4,Arterial,Statewide,COU
2128_002.2,7984.0,4,Arterial,Statewide,COU
2128_003.2,6322.0,4,Arterial,Statewide,COU
2128_004.2,16419.0,4,Arterial,Statewide,COU
2128_005.0,14406.0,4,Arterial,Statewide,COU
2128_005.9,15980.0,4,Arterial,Statewide,COU
2128_006.5,18586.0,4,Arterial,Statewide,COU
2128_007.1,17986.0,4,Arterial,Statewide,COU
2128_007.6,17986.0,4,Arterial,Statewide,COU
2128_007.8,17192.0,4,Arterial,Statewide,COU
2128_007.9,17192.0,4,Arterial,Statewide,COU
2128_008.1,28045.0,5,Arterial,Statewide,COU
2128_008.2,27028.0,4,Arterial,Statewide,COU
2129_000.0,500.0,3,Arterial,Statewide,COT
2130_000.0,11715.0,4,Arterial,Statewide,COU
2130_000.8,15308.0,4,Arterial,Statewide,COU
2130_001.3,4569.0,4,Arterial,Statewide,COU
2131_000.0,500.0,4,Arterial,Statewide,COU
2133_000.0,500.0,4,Arterial,Statewide,COU
2135_000.0,12420.0,4,Arterial,Statewide,COU
2135_001.0,12420.0,4,Arterial,Statewide,COU
2136_000.0,9337.0,4,Arterial,Statewide,COU
2138_000.0,7753.0,4,Arterial,Statewide,COU
2140_000.0,2233.0,4,Arterial,Statewide,COU
2140_000.8,2233.0,4,Arterial,Statewide,COU
2140_001.5,2233.0,4,Arterial,Statewide,COU
2140_002.7,2233.0,4,Arterial,Statewide,COU
2140_003.1,2233.0,4,Arterial,Statewide,COU
2140_003.3,8102.0,4,Arterial,Statewide,COU
2141_000.0,500.0,4,Arterial,Statewide,COU
2141_000.2,500.0,3,Arterial,Statewide,COT
2141_000.7,500.0,3,Arterial,Statewide,COT
2142_000.0,9382.0,4,Arterial,Statewide,COU
2142_000.3,9382.0,3,Arterial,Statewide,COT
2142_001.7,10509.0,4,Arterial,Statewide,COU
2142_002.1,10509.0,4,Arterial,Statewide,COU
2142_002.5,10509.0,4,Arterial,Statewide,COU
2142_002.7,8167.0,4,Arterial,Statewide,COU
2143_000.1,0.0,4,Arterial,Statewide,COU
2143_000.2,115.0,4,Arterial,Statewide,COU
2144_000.0,11879.0,4,Arterial,Statewide,COU
2144_000.4,9592.0,4,Arterial,Statewide,COU
2144_001.3,27726.0,3,Arterial,Statewide,COT
2145_000.0,500.0,3,Arterial,Statewide,COT
2146_000.0,1123.0,4,Arterial,Statewide,COU
2146_000.2,1123.0,4,Arterial,Statewide,COU
2147_000.0,500.0,3,Arterial,Statewide,COT
2148_000.0,2986.0,4,Arterial,Statewide,COU
2148_000.2,2986.0,4,Arterial,Statewide,COU
2148_000.3,8628.0,4,Arterial,Statewide,COU
2148_001.1,8383.0,4,Arterial,Statewide,COU
2148_002.0,10408.0,4,Arterial,Statewide,COU
2148_002.9,9765.0,4,Arterial,Statewide,COU
2148_003.8,10412.0,4,Arterial,Statewide,COU
2148_004.3,10658.0,4,Arterial,Statewide,COU
2148_004.9,12138.0,4,Arterial,Statewide,COU
2148_005.5,12138.0,4,Arterial,Statewide,COU
2148_005.6,7283.0,4,Arterial,Statewide,COU
2148_005.8,7283.0,4,Arterial,Statewide,COU
2148_005.9,7283.0,4,Arterial,Statewide,COU
2148_006.1,7283.0,5,Arterial,Statewide,COU
2148_006.2,8516.0,5,Arterial,Statewide,COU
2148_006.4,8516.0,5,Arterial,Statewide,COU
2148_006.5,8516.0,5,Arterial,Statewide,COU
2148_006.7,8516.0,5,Arterial,Statewide,COU
2148_006.8,14352.0,5,Arterial,Statewide,COU
2148_007.0,14352.0,5,Arterial,Statewide,COU
2149_000.7,0.0,3,Arterial,Statewide,COT
2149_001.1,0.0,3,Arterial,Statewide,COT
2149_001.4,0.0,3,Arterial,Statewide,COT
2149_001.7,1018.0,3,Arterial,Statewide,COT
2149_001.8,1018.0,4,Arterial,Statewide,COU
2149_002.3,1018.0,4,Arterial,Statewide,COU
2150_000.0,1117.0,2,Arterial,Statewide,COS
2150_000.8,1117.0,3,Arterial,Statewide,COT
2150_001.5,1117.0,3,Arterial,Statewide,COT
2151_000.0,3316.0,3,Arterial,Statewide,COT
2151_001.0,1112.0,3,Arterial,Statewide,COT
2151_001.5,1112.0,3,Arterial,Statewide,COT
2151_001.8,1112.0,3,Arterial,Statewide,COT
2151_002.2,1112.0,3,Arterial,Statewide,COT
2151_002.3,1112.0,2,Arterial,Statewide,COS
2153_001.4,1112.0,3,Arterial,Statewide,COT
2153_002.1,1112.0,3,Arterial,Statewide,COT
2153_003.0,1112.0,3,Arterial,Statewide,COT
2153_004.0,17996.0,4,Arterial,Statewide,COU
2153_004.4,1112.0,3,Arterial,Statewide,COT
2153_005.0,1112.0,3,Arterial,Statewide,COT
2153_005.4,1112.0,3,Arterial,Statewide,COT
2153_005.7,1112.0,3,Arterial,Statewide,COT
2154_000.0,435.0,3,Arterial,Statewide,COT
2154_001.2,435.0,3,Arterial,Statewide,COT
2154_002.2,435.0,3,Arterial,Statewide,COT
2154_003.2,435.0,3,Arterial,Statewide,COT
2154_003.7,435.0,3,Arterial,Statewide,COT
2155_000.0,500.0,4,Arterial,Statewide,COU
2155_001.0,500.0,4,Arterial,Statewide,COU
2156_000.0,1112.0,4,Arterial,Statewide,COU
2156_000.7,6762.0,4,Arterial,Statewide,COU
2156_001.3,6762.0,4,Arterial,Statewide,COU
2156_002.0,6762.0,2,Arterial,Statewide,COS
2156_002.3,6762.0,3,Arterial,Statewide,COT
2156_003.1,6762.0,3,Arterial,Statewide,COT
2156_003.4,2233.0,3,Arterial,Statewide,COT
2156_003.9,2233.0,3,Arterial,Statewide,COT
2156_004.9,2233.0,3,Arterial,Statewide,COT
2156_005.4,12885.0,3,Arterial,Statewide,COT
2156_006.4,12885.0,3,Arterial,Statewide,COT
2156_006.9,12885.0,4,Arterial,Statewide,COU
2156_007.4,14439.0,4,Arterial,Statewide,COU
2156_008.4,5646.0,4,Arterial,Statewide,COU
2156_008.7,5646.0,4,Arterial,Statewide,COU
2156_009.6,10297.0,3,Arterial,Statewide,COT
2156_010.6,11709.0,3,Arterial,Statewide,COT
2156_011.6,11681.0,4,Arterial,Statewide,COU
2156_012.1,9885.0,4,Arterial,Statewide,COU
2157_000.0,500.0,3,Arterial,Statewide,COT
2157_001.0,500.0,3,Arterial,Statewide,COT
2157_001.5,500.0,3,Arterial,Statewide,COT
2158_000.0,11649.0,3,Arterial,Statewide,COT
2158_000.5,9618.0,4,Arterial,Statewide,COU
2159_002.5,1112.0,2,Arterial,Statewide,COS
2159_003.1,1112.0,3,Arterial,Statewide,COT
2159_003.6,1112.0,3,Arterial,Statewide,COT
2160_000.0,3000.0,3,Arterial,Statewide,COT
2160_001.0,3000.0,4,Arterial,Statewide,COU
2160_001.2,3000.0,4,Arterial,Statewide,COU
2160_002.0,3000.0,4,Arterial,Statewide,COU
2160_003.1,3000.0,4,Arterial,Statewide,COU
2160_004.1,3000.0,4,Arterial,Statewide,COU
2161_000.0,1112.0,3,Arterial,Statewide,COT
2161_001.0,2224.0,3,Arterial,Statewide,COT
2161_001.5,2224.0,3,Arterial,Statewide,COT
2161_001.9,8017.0,3,Arterial,Statewide,COT
2161_002.6,26632.0,3,Arterial,Statewide,COT
2161_003.2,26632.0,3,Arterial,Statewide,COT
2161_003.3,0.0,3,Arterial,Statewide,COT
2161_003.7,45753.0,3,Arterial,Statewide,COT
2161_003.8,45753.0,3,Arterial,Statewide,COT
2162_000.0,3335.0,4,Arterial,Statewide,COU
2162_000.4,11895.0,4,Arterial,Statewide,COU
2162_000.6,11673.0,4,Arterial,Statewide,COU
